period:dusk|傍晚|傍晚回到店裡，店裡掌櫃的連忙跑進屋來說聲「恭喜」，老殘茫然不知道是何事|老残游记|刘鹗|sfw
period:dusk|黃昏時|及黃昏時，卻與眾就寢，假合眼，定息存神。|西游记|吴承恩|sfw
period:dusk|日暮|他還在楊姑娘家說話飲酒，到日暮才歸家去。|金瓶梅|兰陵笑笑生|sfw
period:geng1|初更|正值初更時分，營中上火，一見面便將那張墨諭交給他看，又對他如此這般的說了一遍|冷眼观|王濬卿|sfw
period:geng1|一更|他說著，便拿起手中的扇骨，在台角上一面敲著，一面唱著道：一更鼓聲咚，酒綠與燈紅，和戎宰相去匆匆|冷眼观|王濬卿|sfw
period:geng1|一更|有一晚，薩克森船正在地中海駛行，一更初定，明月中天，船上乘客大半歸房就寢，滿船靜悄悄的，但聞鼻息呼聲|孽海花|曾朴|sfw
period:geng1|初更|其時已有初更時分，船頭上艙裏頭，點的燈燭輝煌，照耀如同白晝|官场现形记|李伯元|sfw
period:geng1|一更|到了晚上，一更二更，頂到放天明炮，船上擂鼓，親兵掌號，嗚都都，嗚都都，吹的真正好聽|官场现形记|李伯元|sfw
period:geng1|一更|到得東溪村裏，已是一更天氣，都到一個觀音庵取齊。|水浒传|施耐庵|sfw
period:geng1|一更|約有一更時分，莊上人都睡了，只聽得前後門發喊起來|水浒传|施耐庵|sfw
period:geng1|一更|約莫走了也是一更時分，心裏越慌，看不見地下，躧了一條絆腳索|水浒传|施耐庵|sfw
period:geng1|初更|約莫初更前後，大小船隻都到無爲江岸邊，揀那有蘆葦深處一字兒纜定了船隻|水浒传|施耐庵|sfw
period:geng1|初更|那時纔交初更時分，朱仝肩背著小衙內，遶寺看了一遭，卻來水陸堂放生池邊看放燈|水浒传|施耐庵|sfw
period:geng1|一更|這時候不過一更多天，比他們父子三個，還早十幾里地呢|老残游记|刘鹗|sfw
period:geng1|一更時分|當日這雪下到一更時分，卻早銀妝世界。|金瓶梅|兰陵笑笑生|sfw
period:geng2|二鼓|這一席散時，已差不多要交二鼓，各人拱揖分別，各自回家|二十年目睹之怪现状|吴趼人|sfw
period:geng2|二更|昨夜二更之後，忽然派了營兵，在城裡城外各客棧，挨家搜查起來，說是捉拿反賊|二十年目睹之怪现状|吴趼人|sfw
period:geng2|二更|誰知道直候到二更以後，雯青那邊總是寂無人聲，張夫人倒詫異起來，暗道：「難道就這麼罷了不成|孽海花|曾朴|sfw
period:geng2|二更|吃飯的時候已是二更多天，比及上局，約摸已有三更了|官场现形记|李伯元|sfw
period:geng2|二更|且說舒軍門這日在監裏足足等到二更多天，方見手下人拿了煙具、鋪蓋進來，猶如絕處逢生，說不盡他那種苦惱情形|官场现形记|李伯元|sfw
period:geng2|二更|莊客王四一覺直睡到二更方醒，覺來看見月光微微照在身上。|水浒传|施耐庵|sfw
period:geng2|二更|劉高道：「小官夜來二更拿了他，悄悄的藏在家裏，花榮只道去了，安坐在家|水浒传|施耐庵|sfw
period:geng2|二更|約莫已是二更天氣，那婆娘不脫衣裳，便上床去，自倚了繡枕，扭過身，朝裏壁自睡了|水浒传|施耐庵|sfw
period:geng2|二更|二更前後，大開城門，放下弔橋，高廉當先，驅領神兵前進，背後卻帶三十餘騎，奔殺前來|水浒传|施耐庵|sfw
period:geng2|二更|卻說莊客王四一覺直睡到二更方醒，覺來看見月光微微照在身上，吃了一驚，跳將起來，卻見四邊都是松樹|水浒传|施耐庵|sfw
period:geng2|二更天|咱們竟悄悄的把寶姑娘林姑娘請了來頑一回子，到二更天再睡不遲。|红楼梦|曹雪芹|sfw
period:geng2|二更|因為昨兒從天明起來，忙到晚上二更多天，才稍為空閒一點，回到屋裡睡覺|老残游记|刘鹗|sfw
period:geng2|二更時分|當夜二更時分，只聽得宮門外有號泣之聲，太宗愈加驚恐。|西游记|吴承恩|sfw
period:geng2|二更多|散時也有二更多天氣。|金瓶梅|兰陵笑笑生|sfw
period:geng3|三更|此時已有三更時分，望了一會，殊無動靜，仍回到房裡去|二十年目睹之怪现状|吴趼人|sfw
period:geng3|三更|到了三更時，果然見一個賊，飛簷走壁而來，到藩庫裡去了|二十年目睹之怪现状|吴趼人|sfw
period:geng3|三鼓|到了晚上，點起燈燭，照耀如同白日，重新設席，直到三鼓才散|二十年目睹之怪现状|吴趼人|sfw
